,Capital,slippage,slippagePerCap,window_rolling,Y_threshold,max_hold_period,stopLossesPercent,takePercent,shift_param,time_barrier_param,variance_ratio_lookback,variance_ration_carette,result,total_pnl
0,100000,10,0.0001,587T,60.0,95T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",587,95,0 days 19:34:00,0 days 00:29:21,-0.999,-600688.543252386
1,100000,10,0.0001,846T,153.33333333333331,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",846,201,1 days 04:12:00,0 days 00:42:18,-1.0003,-114673.0528476074
2,100000,10,0.0001,70T,200.0,130T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,130,0 days 02:20:00,0 days 00:14:00,-0.9709,-34801.02097379274
3,100000,10,0.0001,898T,200.0,60T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",898,60,1 days 05:56:00,0 days 00:44:54,-0.9998,-1204396.2145926456
4,100000,10,0.0001,380T,106.66666666666666,237T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",380,237,0 days 12:40:00,0 days 00:19:00,-1.0001,-1803443.116090489
5,100000,10,0.0001,484T,60.0,95T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,95,0 days 16:08:00,0 days 01:36:48,-0.9997,-495376.7653607976
6,100000,10,0.0001,535T,106.66666666666666,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",535,343,0 days 17:50:00,0 days 01:47:00,-0.9936,-111775.27423535811
7,100000,10,0.0001,639T,153.33333333333331,414T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",639,414,0 days 21:18:00,0 days 00:31:57,-0.9835,-64644.86122086079
8,100000,10,0.0001,846T,153.33333333333331,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",846,130,1 days 04:12:00,0 days 00:42:18,-0.9998,-121739.86461058843
9,100000,10,0.0001,484T,106.66666666666666,343T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",484,343,0 days 16:08:00,0 days 00:24:12,-0.983,-142096.47301863495
10,100000,10,0.0001,432T,200.0,450T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",432,450,0 days 14:24:00,0 days 00:21:36,-0.9597,-40342.26447232431
11,100000,10,0.0001,121T,106.66666666666666,272T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",121,272,0 days 04:02:00,0 days 00:06:03,-1.0006,-336237.86007719144
12,100000,10,0.0001,535T,200.0,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",535,343,0 days 17:50:00,0 days 01:47:00,-0.9064,-36340.74089592441
13,100000,10,0.0001,846T,153.33333333333331,343T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",846,343,1 days 04:12:00,0 days 00:42:18,-1.0,-2145584.642510153
14,100000,10,0.0001,173T,200.0,414T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",173,414,0 days 05:46:00,0 days 00:08:39,-0.9701,-16786.553180554038
15,100000,10,0.0001,587T,106.66666666666666,166T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",587,166,0 days 19:34:00,0 days 01:57:24,-0.9999,-3077802.7472694144
16,100000,10,0.0001,277T,200.0,308T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",277,308,0 days 09:14:00,0 days 00:13:51,-0.9422,-20612.792521920088
17,100000,10,0.0001,277T,106.66666666666666,201T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",277,201,0 days 09:14:00,0 days 00:55:24,-0.9972,-161071.53371710292
18,100000,10,0.0001,225T,106.66666666666666,60T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",225,60,0 days 07:30:00,0 days 00:45:00,-0.9996,-192979.71564200538
19,100000,10,0.0001,794T,200.0,166T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",794,166,1 days 02:28:00,0 days 00:39:42,-0.9748,-42298.04986089446
20,100000,10,0.0001,432T,60.0,95T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",432,95,0 days 14:24:00,0 days 01:26:24,-0.9992,-474013.1949636984
21,100000,10,0.0001,846T,106.66666666666666,272T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",846,272,1 days 04:12:00,0 days 00:42:18,-1.0,-4977180.052173751
22,100000,10,0.0001,484T,106.66666666666666,237T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",484,237,0 days 16:08:00,0 days 00:24:12,-0.9976,-94763.04772638656
23,100000,10,0.0001,898T,60.0,237T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",898,237,1 days 05:56:00,0 days 00:44:54,-1.0004,-505035.41498567915
24,100000,10,0.0001,70T,60.0,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",70,130,0 days 02:20:00,0 days 00:14:00,-0.9995,-115449.34770531514
25,100000,10,0.0001,432T,106.66666666666666,450T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",432,450,0 days 14:24:00,0 days 00:21:36,-0.9877,-88182.92767283076
26,100000,10,0.0001,794T,60.0,343T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",794,343,1 days 02:28:00,0 days 02:38:48,-1.0002,-647454.6222827536
27,100000,10,0.0001,380T,106.66666666666666,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",380,201,0 days 12:40:00,0 days 01:16:00,-0.9994,-124874.52769896775
28,100000,10,0.0001,484T,60.0,166T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,166,0 days 16:08:00,0 days 00:24:12,-0.9989,-399704.3435062116
29,100000,10,0.0001,70T,200.0,95T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,95,0 days 02:20:00,0 days 00:03:30,-0.9978,-99721.25168115317
30,100000,10,0.0001,328T,200.0,343T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",328,343,0 days 10:56:00,0 days 00:16:24,-0.9136,-46438.18843294094
31,100000,10,0.0001,121T,200.0,237T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",121,237,0 days 04:02:00,0 days 00:06:03,-0.9948,-104340.18526992394
32,100000,10,0.0001,950T,200.0,343T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",950,343,1 days 07:40:00,0 days 00:47:30,-1.0002,-1148867.2300231596
33,100000,10,0.0001,742T,60.0,166T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",742,166,1 days 00:44:00,0 days 00:37:06,-1.0,-8834038.74455113
34,100000,10,0.0001,328T,200.0,130T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",328,130,0 days 10:56:00,0 days 00:16:24,-0.9956,-67433.30929941704
35,100000,10,0.0001,432T,200.0,130T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",432,130,0 days 14:24:00,0 days 00:21:36,-0.9977,-386573.0876788516
36,100000,10,0.0001,742T,106.66666666666666,414T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",742,414,1 days 00:44:00,0 days 02:28:24,-1.0,-3645215.1849591406
37,100000,10,0.0001,277T,153.33333333333331,272T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",277,272,0 days 09:14:00,0 days 00:55:24,-0.9957,-71586.45631540743
38,100000,10,0.0001,794T,60.0,130T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",794,130,1 days 02:28:00,0 days 02:38:48,-0.9995,-772057.7151108915
39,100000,10,0.0001,70T,106.66666666666666,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,343,0 days 02:20:00,0 days 00:14:00,-0.8526,-29689.065737190343
40,100000,10,0.0001,380T,106.66666666666666,450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",380,450,0 days 12:40:00,0 days 00:19:00,-0.9999,-1362228.1509779876
41,100000,10,0.0001,587T,153.33333333333331,60T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,60,0 days 19:34:00,0 days 01:57:24,-0.9953,-181283.99101762933
42,100000,10,0.0001,173T,200.0,166T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",173,166,0 days 05:46:00,0 days 00:08:39,-0.9195,-33262.812890713765
43,100000,10,0.0001,639T,60.0,272T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",639,272,0 days 21:18:00,0 days 02:07:48,-0.9973,-118029.321292863
44,100000,10,0.0001,742T,153.33333333333331,308T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",742,308,1 days 00:44:00,0 days 00:37:06,-0.9994,-167616.58775426663
45,100000,10,0.0001,484T,106.66666666666666,95T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",484,95,0 days 16:08:00,0 days 00:24:12,-0.9997,-273043.6377777276
46,100000,10,0.0001,225T,60.0,166T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",225,166,0 days 07:30:00,0 days 00:45:00,-0.9988,-194666.41060129693
47,100000,10,0.0001,742T,60.0,60T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",742,60,1 days 00:44:00,0 days 02:28:24,-0.9993,-630658.4927299467
48,100000,10,0.0001,484T,60.0,308T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,308,0 days 16:08:00,0 days 01:36:48,-0.9995,-326413.3370673952
49,100000,10,0.0001,794T,153.33333333333331,130T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",794,130,1 days 02:28:00,0 days 02:38:48,-0.9998,-2197951.373062774
50,100000,10,0.0001,70T,106.66666666666666,450T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",70,450,0 days 02:20:00,0 days 00:14:00,-0.8835,-27378.963992363264
51,100000,10,0.0001,121T,106.66666666666666,95T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",121,95,0 days 04:02:00,0 days 00:24:12,-0.9989,-98705.35474257305
52,100000,10,0.0001,328T,60.0,272T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",328,272,0 days 10:56:00,0 days 01:05:36,-0.9924,-150060.11207567801
53,100000,10,0.0001,70T,106.66666666666666,130T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",70,130,0 days 02:20:00,0 days 00:03:30,-0.9952,-62786.78644221156
54,100000,10,0.0001,794T,106.66666666666666,379T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",794,379,1 days 02:28:00,0 days 02:38:48,-1.0013,-182529.2477902166
55,100000,10,0.0001,70T,153.33333333333331,166T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",70,166,0 days 02:20:00,0 days 00:14:00,-0.7711,-15658.186718544473
56,100000,10,0.0001,846T,106.66666666666666,272T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",846,272,1 days 04:12:00,0 days 02:49:12,-1.0005,-135170.38926960016
57,100000,10,0.0001,225T,106.66666666666666,450T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",225,450,0 days 07:30:00,0 days 00:45:00,-0.9819,-85567.83610007288
58,100000,10,0.0001,70T,60.0,95T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",70,95,0 days 02:20:00,0 days 00:14:00,-0.9989,-527400.6139079981
59,100000,10,0.0001,535T,153.33333333333331,166T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",535,166,0 days 17:50:00,0 days 01:47:00,-0.8526,-33225.96070941718
60,100000,10,0.0001,691T,60.0,379T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",691,379,0 days 23:02:00,0 days 02:18:12,-1.001,-192232.85693171553
61,100000,10,0.0001,173T,200.0,237T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",173,237,0 days 05:46:00,0 days 00:34:36,-0.7725,-13361.3192304157
62,100000,10,0.0001,70T,106.66666666666666,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,201,0 days 02:20:00,0 days 00:14:00,-1.0044,-39124.203493921596
63,100000,10,0.0001,70T,153.33333333333331,60T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",70,60,0 days 02:20:00,0 days 00:03:30,-0.9977,-80491.11347389633
64,100000,10,0.0001,950T,153.33333333333331,450T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",950,450,1 days 07:40:00,0 days 00:47:30,-1.0001,-2480692.9327860675
65,100000,10,0.0001,277T,106.66666666666666,343T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",277,343,0 days 09:14:00,0 days 00:55:24,-0.9996,-916625.8568775377
66,100000,10,0.0001,277T,60.0,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",277,201,0 days 09:14:00,0 days 00:13:51,-0.9978,-160605.42397970683
67,100000,10,0.0001,587T,60.0,379T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,379,0 days 19:34:00,0 days 01:57:24,-0.992,-373255.9164147436
68,100000,10,0.0001,950T,200.0,272T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",950,272,1 days 07:40:00,0 days 00:47:30,-1.0016,-31957.51247326242
69,100000,10,0.0001,587T,153.33333333333331,166T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",587,166,0 days 19:34:00,0 days 01:57:24,-0.9996,-1383202.6749160588
70,100000,10,0.0001,380T,106.66666666666666,414T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",380,414,0 days 12:40:00,0 days 00:19:00,-0.9999,-1507369.7622496034
71,100000,10,0.0001,846T,200.0,237T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",846,237,1 days 04:12:00,0 days 00:42:18,-1.0001,-115148.69584878204
72,100000,10,0.0001,484T,106.66666666666666,60T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",484,60,0 days 16:08:00,0 days 01:36:48,-1.0002,-295370.9178528176
73,100000,10,0.0001,587T,60.0,343T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",587,343,0 days 19:34:00,0 days 01:57:24,-1.0,-5484946.844593393
74,100000,10,0.0001,742T,60.0,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",742,95,1 days 00:44:00,0 days 00:37:06,-0.9992,-410090.2332573047
75,100000,10,0.0001,846T,60.0,95T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",846,95,1 days 04:12:00,0 days 02:49:12,-1.0,-489175.926166353
76,100000,10,0.0001,121T,200.0,237T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",121,237,0 days 04:02:00,0 days 00:06:03,-0.9945,-97623.48882351494
77,100000,10,0.0001,587T,106.66666666666666,414T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",587,414,0 days 19:34:00,0 days 00:29:21,-0.9924,-75931.69269410253
78,100000,10,0.0001,846T,153.33333333333331,414T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",846,414,1 days 04:12:00,0 days 00:42:18,-0.9917,-68542.04340846287
79,100000,10,0.0001,587T,60.0,379T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",587,379,0 days 19:34:00,0 days 01:57:24,-0.9913,-208056.78203564562
80,100000,10,0.0001,898T,153.33333333333331,237T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",898,237,1 days 05:56:00,0 days 02:59:36,-1.0,-2336089.9552956433
81,100000,10,0.0001,484T,106.66666666666666,237T,"{'BuyLossPercent': 0.007333333333333334, 'SellLossPercent': 0.007333333333333334}","{'SellTakePercent': 0.035333333333333335, 'BuyTakePercent': 0.035333333333333335}",484,237,0 days 16:08:00,0 days 00:24:12,-0.9987,-155435.5789163186
82,100000,10,0.0001,691T,60.0,237T,"{'BuyLossPercent': 0.002, 'SellLossPercent': 0.002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",691,237,0 days 23:02:00,0 days 02:18:12,-1.0,-7568283.516557466
83,100000,10,0.0001,277T,106.66666666666666,201T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.022666666666666665, 'BuyTakePercent': 0.022666666666666665}",277,201,0 days 09:14:00,0 days 00:13:51,-1.0003,-118448.88708127609
84,100000,10,0.0001,950T,200.0,343T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",950,343,1 days 07:40:00,0 days 00:47:30,-0.8776,-26456.839166011654
85,100000,10,0.0001,173T,200.0,166T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",173,166,0 days 05:46:00,0 days 00:08:39,-0.8981,-25682.25480801834
86,100000,10,0.0001,380T,60.0,272T,"{'BuyLossPercent': 0.012666666666666666, 'SellLossPercent': 0.012666666666666666}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",380,272,0 days 12:40:00,0 days 01:16:00,-0.9951,-69721.70067612387
87,100000,10,0.0001,898T,153.33333333333331,95T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.048, 'BuyTakePercent': 0.048}",898,95,1 days 05:56:00,0 days 00:44:54,-1.0003,-153747.12324000782
88,100000,10,0.0001,950T,60.0,308T,"{'BuyLossPercent': 0.018000000000000002, 'SellLossPercent': 0.018000000000000002}","{'SellTakePercent': 0.01, 'BuyTakePercent': 0.01}",950,308,1 days 07:40:00,0 days 00:47:30,-1.0014,-233706.49233045333
